"name","type","id","messages__id","messages__type","messages__date","messages__from","messages__from_id","messages__photo","messages__width","messages__height","messages__text","messages__edited","messages__reply_to_message_id","messages__text__type","messages__text__text","messages__forwarded_from","messages__file","messages__thumbnail","messages__media_type","messages__mime_type","messages__duration_seconds","messages__actor","messages__actor_id","messages__action","messages__message_id","messages__text__href","messages__sticker_emoji","messages__poll__question","messages__poll__closed","messages__poll__total_voters","messages__poll__answers__text","messages__poll__answers__voters","messages__poll__answers__chosen"
"","","","9647","message","2020-08-09T07:05:38","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1013","700","Как связаны честные выборы со свержением власти непонятно","","","","","","","","","","","","","","","","","","","","","",""
"","","","9648","message","2020-08-09T07:08:00","Чай з малинавым варэннем","9658888691","","480","848","Белорусы за рубежом тоже выстраиваются в огромные очереди перед посольствами чтобы проголосовать. Посольства вводят ограничения, уже сейчас понятно что многие проголосовать из-за этого не успеют","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","118","","","","","","","","","","","",""
"","","","9649","message","2020-08-09T07:25:07","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","570","298","Очереди на участки в Беларуси.\n\nВот будет незадача, если из-за завышения явки придёт больше, чем возможно","","","","","","","","","","","","","","","","","","","","","",""
"","","","9650","message","2020-08-09T07:25:07","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","539","720","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9651","message","2020-08-09T07:25:07","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","960","1280","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9652","message","2020-08-09T07:35:26","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1013","700","Нам в 2020 году демократия не нужна, у нас хлеба нет","","","","","","","","","","","","","","","","","","","","","",""
"","","","9653","message","2020-08-09T07:39:42","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1070","1024","Начали падать белорусские новостные сайты. Проблемы уже есть у Нивы, Свабоды, КУКУ, с перебоями работает Тутбай","","","","","","","","","","","","","","","","","","","","","",""
"","","","9654","message","2020-08-09T07:47:20","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","960","Тем временем в Минске","","","","","","","","","","","","","","","","","","","","","",""
"","","","9655","message","2020-08-09T07:47:20","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","720","480","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9656","message","2020-08-09T07:51:57","Чай з малинавым варэннем","9658888691","","","","Правозащитники говорят, что если у вас на участке около 20:00 очереди и ваш участок не на режимом объекте (школа — не режимный объект), вы имеете право зайти всей очередью в помещение для голосования (!) до 20:00 и стоять, а комиссия по закону обязана дать проголосовать всем, кто в 20:00 стоит на участке. Но будьте осторожны и ни в коем случае не провоцируйте никаких конфликтов","","","","","","","","","","","","","","","","","","","","","",""
"","","","9657","message","2020-08-09T08:03:58","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1019","934","Как голосовала Тихановская и как голосовал Лукашенко","","","","","","","","","","","","","","","","","","","","","",""
"","","","9658","message","2020-08-09T08:17:14","Чай з малинавым варэннем","9658888691","","848","480","В Минске ашчушчэние праздника","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","35","","","","","","","","","","","",""
"","","","9659","message","2020-08-09T08:25:17","Чай з малинавым варэннем","9658888691","","","","На участке № 17 объяснили, почему женщина вылезала из окна по лестнице. Якобы не открывалась дверь, её не получалось выломать и поэтому провели эвакуацию через окно ))))))","","9645","","","","","","","","","","","","","","","","","","","",""
"","","","9660","service","2020-08-09T08:28:32","","","","","","","","","","","","","","","","","Чай з малинавым варэннем","9658888691","pin_message","9639","","","","","","","",""
"","","","9661","message","2020-08-09T08:31:50","Чай з малинавым варэннем","9658888691","","1280","720","Очередь в Варшаве на голосование","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","64","","","","","","","","","","","",""
"","","","9662","message","2020-08-09T08:41:46","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","720","Очередь в Тель-Авиве","","","","","","","","","","","","","","","","","","","","","",""
"","","","9663","message","2020-08-09T08:46:24","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","720","540","На нашей памяти таких очередей на избирательные участки не собиралось ещё никогда","","","","","","","","","","","","","","","","","","","","","",""
"","","","9664","message","2020-08-09T08:46:24","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","720","348","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9665","message","2020-08-09T08:46:24","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","720","376","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9666","message","2020-08-09T08:46:24","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","949","1280","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9667","message","2020-08-09T08:50:44","Чай з малинавым варэннем","9658888691","","960","1280","Очередь в Риге","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","68","","","","","","","","","","","",""
"","","","9668","message","2020-08-09T08:55:11","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","618","549","🍆 Сайт Голоса подменяют, если не использовать VPN. \n\nПоддельный сайт запрашивает номер телефона, ни в коем случае ничего не вводите и лучше вообще пока не ходите туда.\n\nБоты в Вайбере и Телеге работают, с ними всё в порядке","","","","","","","","","","","","","","","","","","","","","",""
"","","","9669","message","2020-08-09T09:00:20","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","960","Очередь в Вильнюсе","","","","","","","","","","","","","","","","","","","","","",""
"","","","9670","message","2020-08-09T09:06:45","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1013","700","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9671","message","2020-08-09T09:13:34","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","640","1082","О, а вот и реактор запустили","","","","","","","","","","","","","","","","","","","","","",""
"","","","9672","message","2020-08-09T09:22:00","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1276","956","В Минск похоже согнали всю милицию и армию, которую нашли","","","","","","","","","","","","","","","","","","","","","",""
"","","","9673","message","2020-08-09T09:22:00","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1276","956","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9674","message","2020-08-09T09:22:01","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1276","956","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9675","message","2020-08-09T09:22:01","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1114","634","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9676","message","2020-08-09T09:22:01","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","777","614","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9677","message","2020-08-09T09:22:01","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1009","594","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9678","message","2020-08-09T09:38:56","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","618","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9679","message","2020-08-09T09:47:05","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1100","825","В прицепах бухты колючей проволоки","","","","","","","","","","","","","","","","","","","","","",""
"","","","9680","message","2020-08-09T09:47:05","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1200","900","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9681","message","2020-08-09T10:01:32","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1013","700","Проклятые провокаторы-белорусы решили поучаствовать в выборах!","","","","","","","","","","","","","","","","","","","","","",""
"","","","9682","message","2020-08-09T10:08:24","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","720","481","Ситуация с выборами 2020 следующая","","","","","","","","","","","","","","","","","","","","","",""
"","","","9683","message","2020-08-09T10:15:42","Чай з малинавым варэннем","9658888691","","1080","1920","","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","10","","","","","","","","","","","",""
"","","","9684","message","2020-08-09T10:23:38","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","1217","Когда идёшь независимо наблюдать за выборами в Беларуси","","","","","","","","","","","","","","","","","","","","","",""
"","","","9685","message","2020-08-09T10:24:34","Чай з малинавым варэннем","9658888691","","","","Независимых наблюдателей заставляют надевать полную защиту, чтобы разрешили наблюдать лично","","9684","","","","","","","","","","","","","","","","","","","",""
"","","","9686","message","2020-08-09T10:29:01","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","956","1276","Первая жертва!","","","","","","","","","","","","","","","","","","","","","",""
"","","","9687","message","2020-08-09T10:31:07","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","960","1280","Ну это точно какая-то провокация!","","","","","","","","","","","","","","","","","","","","","",""
"","","","9688","message","2020-08-09T10:48:03","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1150","609","ОМОН начал перекрывать Минск","","","","","","","","","","","","","","","","","","","","","",""
"","","","9689","message","2020-08-09T11:12:25","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","865","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9690","message","2020-08-09T11:23:38","Чай з малинавым варэннем","9658888691","","","","Интернету неумолимо плохеет, ","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","1.1.1.1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",""," и tunnelbear уже не спасают, говорят ещё жив ","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","https://www.psiphon3.com","","","","","","","","","","","","","","","","","",""
"","","","9691","message","2020-08-09T11:30:57","Чай з малинавым варэннем","9658888691","","","","Вот Psiphon для Android","","","","","","(File not included. Change data exporting settings to download.)","","","application/octet-stream","","","","","","","","","","","","",""
"","","","9692","message","2020-08-09T11:33:34","Чай з малинавым варэннем","9658888691","","","","Для Винды","","","","","","(File not included. Change data exporting settings to download.)","","","application/octet-stream","","","","","","","","","","","","",""
"","","","9693","message","2020-08-09T11:45:36","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","923","613","Явка на некоторых участках уже превысила 100% по данным наблюдателей, а на других кончились бюллетени.\n\nИнтересно, как так получилось","2020-08-09T11:57:27","","","","","","","","","","","","","","","","","","","","",""
"","","","9694","message","2020-08-09T12:02:52","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","720","539","Лукашенко: ""Говорить, что страна с завтрашнего дня будет ввергнута в хаос или какое-то противоборство, противостояние или какую-то гражданскую войну, оснований абсолютно нет. Я вам это искренне заявляю и гарантирую""\n\nЗачем тогда весь Минск набили армией, милицией и какой-то жуткой техникой для подавления?","","","","","","","","","","","","","","","","","","","","","",""
"","","","9695","message","2020-08-09T12:02:52","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","457","990","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9696","message","2020-08-09T12:02:52","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1200","900","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9697","message","2020-08-09T12:02:52","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1276","956","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9698","message","2020-08-09T12:20:09","Чай з малинавым варэннем","9658888691","","","","ААААААААААААААА","","","","","","","","","","","","","","","","","","","","","",""
"","","","9699","message","2020-08-09T12:20:09","Чай з малинавым варэннем","9658888691","","","","РИА Новости спросили у Минсвязи Беларуси, с чем связаны проблемы с интернетом в день выборов. Там ответили, что у них выходной.\n🤷‍♂️","","","","","отчислено live","","","","","","","","","","","","","","","","",""
"","","","9700","message","2020-08-09T12:25:20","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","486","236","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9701","message","2020-08-09T12:28:33","Чай з малинавым варэннем","9658888691","","","","- Белтелеком, проснись, ты обосрался!\n- А я и не сплю.","","","","","","","","","","","","","","","","","","","","","",""
"","","","9702","message","2020-08-09T12:37:45","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","763","Минск продолжают перекрывать, но передвигаться пока можно более-менее свободно","","","","","","","","","","","","","","","","","","","","","",""
"","","","9703","message","2020-08-09T12:37:45","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","776","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9704","message","2020-08-09T12:37:45","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","775","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9705","message","2020-08-09T12:43:05","Чай з малинавым варэннем","9658888691","","","","Сообщают о закрытии станций метро Купаловской","","9702","","","","","","","","","","","","","","","","","","","",""
"","","","9706","message","2020-08-09T12:48:47","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1200","800","В Бресте площадь Ленина перекрыли какие-то космические штурмовики","","","","","","","","","","","","","","","","","","","","","",""
"","","","9707","message","2020-08-09T12:57:41","Чай з малинавым варэннем","9658888691","","","","Ермошина заявила, что избиратели организовали массовую порчу бюллетеней и издевательство над избирательной комиссией. Так она назвала то, что люди требовали чистых бюллетеней без всяких странных пометок и с двумя подписями, как и положено.","","","","","","","","","","","","","","","","","","","","","",""
"","","","9708","message","2020-08-09T13:09:27","Чай з малинавым варэннем","9658888691","","","","Данные экзитпола властей, которые только что объявили по БТ:\n\nЛукашенко набрал более 79,7% голосов;\nТихановская — 6,8%","2020-08-09T13:16:15","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold",".","","","","","","","","","","","","","","","","","",""
"","","","9709","message","2020-08-09T13:21:18","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1276","956","Избирательные участки в Беларуси закрылись, но не все, некоторые продолжили принимать голоса.\n\nВ Москве людей перестали пускать, они хлопают, машут паспортами и не хотят расходиться","","","","","","","","","","","","","","","","","","","","","",""
"","","","9710","message","2020-08-09T13:26:38","Чай з малинавым варэннем","9658888691","","","","По независимым заграничным экзит-полам 71% проголосовал за Тихановскую","","","","","","","","","","","","","","","","","","","","","",""
"","","","9711","message","2020-08-09T13:29:05","Чай з малинавым варэннем","9658888691","","","","Станции метро Купаловская, Немига, Фрунзенская, Молодежная закрыты","","","","","","","","","","","","","","","","","","","","","",""
"","","","9712","message","2020-08-09T13:38:49","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","960","Белорусы не расходятся и ждут результатов выборов у своих избирательных участков.\n\nНекоторые участки обещали продолжить работу до последнего проголосовавшего","","","","","","","","","","","","","","","","","","","","","",""
"","","","9713","message","2020-08-09T13:38:49","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","960","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9714","message","2020-08-09T13:38:49","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","960","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9715","message","2020-08-09T13:38:50","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","960","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9716","message","2020-08-09T13:38:50","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","960","1280","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9717","message","2020-08-09T13:45:04","Чай з малинавым варэннем","9658888691","","","","ЦИК озвучил предварительные результаты: \n\nДмитриев — 1,34%\nЧеречень — 1,44%\nКонопацкая — 2,38%\nТихановская — 6,98%\nЛукашенко — 82,08%","","","","","","","","","","","","","","","","","","","","","",""
"","","","9718","message","2020-08-09T13:46:33","Чай з малинавым варэннем","9658888691","","","","Нет слов, одни эмоции","","","","","","","","","","","","","","","","","","","","","",""
"","","","9719","message","2020-08-09T13:50:01","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","720","На 28 участок в Минске приехали 2 буса с милицией и ОМОНом, требуют чтобы все разошлись","","","","","","","","","","","","","","","","","","","","","",""
"","","","9720","message","2020-08-09T13:54:20","Чай з малинавым варэннем","9658888691","","","","Начали задерживать людей у избирательных участков и в центре Минска.\n\nИнтернет в Минске практически сдох, тутбай упал полностью.","2020-08-09T13:55:06","","","","","","","","","","","","","","","","","","","","",""
"","","","9721","message","2020-08-09T14:03:58","Чай з малинавым варэннем","9658888691","","","","В связи с предполагаемыми задержаниями граждан, волонтерами создана специальная группа по обеспечению адвокатами нуждающихся в помощи.\n\nВот СВЕЖИЕ номера телефонов, на которые можно звонить, если задержали друзей и близких, а также для поиска адвоката и общего консультирования, что делать в подобной ситуации:\n","","","","","Выборы видишь? | TUT.BY Политика","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","phone","+375256579156","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","phone","+375447338017","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","phone","+375447337957","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","phone","+375333213103","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","phone","+375291047721","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","phone","+375292231193","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","phone","+375257283336","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\nСообщите по телефону фамилию имя отчество задержанного, где и что произошло. Волонтеры постараются найти вам адвоката и сориентируют по дальнейшим действиям.\n\nВ СЛУЧАЕ БЛОКИРОВКИ данных номеров, будут работать звонки через мессенджеры (Viber, Telegram).","","","","","","","","","","","","","","","","","","","","","",""
"","","","9722","message","2020-08-09T14:06:29","Чай з малинавым варэннем","9658888691","","1280","720","В Могилёве люди гуляют на одной из центральных площадей, видимо ждут объявления результатов по большому телевизору","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","8","","","","","","","","","","","",""
"","","","9723","message","2020-08-09T14:08:48","Чай з малинавым варэннем","9658888691","","856","480","Чытач даслаў відэа: праспекты Пераможцаў і Машэрава пачынаюць гудзець.","","","","","Наша Нiва","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","18","","","","","","","","","","","",""
"","","","9724","message","2020-08-09T14:10:27","Чай з малинавым варэннем","9658888691","","","","Сообщают, что начались задержания собирающихся людей в Минске, Гомеле и Могилёве. Но вроде бы всех задержанных быстро отпускают","","","","","","","","","","","","","","","","","","","","","",""
"","","","9725","message","2020-08-09T14:13:05","Чай з малинавым варэннем","9658888691","","","","Наблюдатели от Межпарламентской ассамблеи СНГ к закрытию участков не нашли нарушений, способных повлиять на итоги выборов в Беларуси.\n\nА глава российского ВЦИОМа (Всероссийский центр изучения общественного мнения) сообщил, что еxit poll, в котором действующий президент набрал почти 80% голосов, проведен четко и по инструкции, сообщает ","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","TUT.by","","","","","","","","","","","","","","","","","",""
"","","","9726","message","2020-08-09T14:16:58","Чай з малинавым варэннем","9658888691","","","","Рядом со стелой в Минске тоже начали задерживать людей","2020-08-09T14:22:08","","","","","","","","","","","","","","","","","","","","",""
"","","","9727","message","2020-08-09T14:20:46","Чай з малинавым варэннем","9658888691","","","","В Могилеве на площади тоже начался хапун","","","","","","","","","","","","","","","","","","","","","",""
