"name","type","id","messages__id","messages__type","messages__date","messages__from","messages__from_id","messages__photo","messages__width","messages__height","messages__text","messages__text__type","messages__text__text","messages__forwarded_from","messages__file","messages__thumbnail","messages__media_type","messages__mime_type","messages__duration_seconds","messages__actor","messages__actor_id","messages__action","messages__message_id","messages__text__href","messages__edited","messages__poll__question","messages__poll__closed","messages__poll__total_voters","messages__poll__answers__text","messages__poll__answers__voters","messages__poll__answers__chosen","messages__reply_to_message_id","messages__sticker_emoji","messages__via_bot"
"","","","","","","","","","","","\n\n– Вера Лапко: «Ужас, что происходит у нас в Беларуси. Самая настоящая война вчера в Минске»\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","https://by.tribuna.com/tennis/1087859639.html","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\nВера, передайте привет Соболенко и Азаренко. Почему молчат?\n\nОльга Глеб: «Не бейте мирных людей!»\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","https://by.tribuna.com/football/1087858597.html","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\n\n Байдачный о протестах в Минске: «В Беларуси никакой трагедии нет, все как обычно».  \n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","https://by.tribuna.com/football/1087857559.html","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\nМелитина Станюта: «Я не могу оставаться в тени и не рассказывать, какое насилие и жесть происходят»\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","https://by.tribuna.com/gymnastics/1087857438.html","","","","","","","","","","","","","","","","","","","","",""
"","","","9716","message","2020-08-11T15:40:51","Tribuna.com Беларусь","9954867071","","","","","text_link","​​","","","","","","","","","","","https://telegra.ph/file/557211a890b47f45d1c89.jpg","2020-08-13T06:42:15","","","","","","","","",""
"","","","","","","","","","","","","bold","«Гнобят моих земляков, которые хотят правды». Капитан-качок ушел из милиции после выборов","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\nКомандир взвода Новополоцкого отдела милиции, капитан Егор Емельянов подал в отставку на фоне проходящих в Беларуси протестов и столкновений мирных граждан с представителями силовых структур после оглашения итогов выборов. Об этом он рассказал на своей странице в Instagram: \n\n«17 лет службы окончены. ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Моя совесть чиста. Милиция с народом!»","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","",". «Снять погоны я думал уже несколько лет. Глядя на то, как гнобят людей, моих земляков, которые хотят просто правды... Гнобят те, кто так крепко вцепился в свою власть и деньги... А мы, простые люди и простые милиционеры, должны из-за них проливать кровь?! Именно это я больше терпеть не мог», – добавил Емельянов в комментарии для TJ.\n\nВыразить респект: ","","","","","","","","","","","","","","","","","","","","","","",""
