"name","type","id","messages__id","messages__type","messages__date","messages__edited","messages__from","messages__from_id","messages__file","messages__thumbnail","messages__media_type","messages__mime_type","messages__duration_seconds","messages__width","messages__height","messages__text","messages__photo","messages__forwarded_from","messages__text__type","messages__text__text","messages__text__href","messages__reply_to_message_id","messages__actor","messages__actor_id","messages__action","messages__message_id","messages__poll__question","messages__poll__closed","messages__poll__total_voters","messages__poll__answers__text","messages__poll__answers__voters","messages__poll__answers__chosen"
"","","","","","","","","","","","","","","","","","","","text_link","Интерфакс-Украина","https://interfax.com.ua/news/general/686132.html","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",".\n\nЗаместитель министра внутренних дел Украины Антон Геращенко на своей странице в Facebook заявил, что выезд белорусских оппозиционеров Антона Родненкова и Ивана Кравцова из страны был «насильственным выдворением».\n \n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","italic","«От себя добавлю — это не был добровольный выезд. Это было насильственное выдворение из родной страны. Марию Колесникову не удалось выдворить из Беларуси, потому что эта смелая женщина предприняла действия по предотвращению ее перемещения через границу. Она осталась на территории республики Беларусь»","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",".","","","","","","","","","","","","","","","",""
"","","","10986","message","2020-09-08T04:00:53","","NEXTA Live","10003210496","","","","","","","","","","Беларусь головного мозга","bold","НАРОДНЫЕ ДРУЖИНЫ И САМООБОРОНА\n\n","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","За прошедшие сутки к нам обратились тысячи раз, с просьбой развить эту тему. Хотим сказать, что следующая инструкция всего лишь основа, которую вы можете легко адаптировать под нужды своего района и города.\n\n🚨 ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold","КАК СОЗДАЁМ И ГДЕ КООРДИНИРУЕМСЯ?\n\n","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","- Для этих целей все обсуждения должны вестись только в закрытых чатах. Желательно даже не объявлять о создании дружины в открытых чатах ваших районов, откуда может утекать информация.\n\n- Добавляйте только надёжных и проверенных людей, которых знаете лично. \n\nПри необходимости закрывайте в настройках Telegram ваши номера телефонов, убирайте личные фото или вовсе заводите новые аккаунты на анонимных симках (тут могут помочь ваши друзья из Украины, Литвы и других стран). ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold","ОБЯЗАТЕЛЬНО","","","","","","","","","","","",""
"","","","","","","","","","","","","","","",""," ставьте пароли на телефоны.\n\n- При возможности устанавливайте связи с дружинами остальных дворов и районов.\n\n🛡","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold","БЕРЁМ ПОД КОНТРОЛЬ ВАШ ПОДЪЕЗД, ДОМ И ДВОР!\n\n","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","- Попытайтесь поговорить с представителями вашего ЖКХ или ТСЖ о том, что теперь они должны прямиком слушаться жителей. Или на крайний вариант не помогать карателям. \n\nЕсли же ваше ЖКХ или ТСЖ отказывается это делать, это ещё один повод не платить коммунальные услуги и брать власть в свои руки в вашем дворе.\n\n- Необходимо сделать так, чтобы никто кроме жильцов подъезда и их знакомых не мог попасть в подъезд. Если же силовики по-прежнему получают доступ, попробуйте заменить домофонную дверь или чипы, не выдавая их никому, кроме самих жильцов. Обсудите с соседями совместные правила контроля доступа в подъезд.\n\n- Получите полный доступ к крыше вашего дома.\n\n- По возможности устанавливайте собственные системы видеонаблюдения (сейчас это дешево). Все камеры, которые работают на карателей, должны быть выведены из строя или закрашены.\n\n- Если ваш двор относится к тому, где каждый день идёт борьба, обсудите возможные варианты блокировки въезда. На автобарохолках полно дешевого хлама, который не обязательно регистрировать. \n\n⚔️ ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold","ОДИН ЗА ВСЕХ, И ВСЕ ЗА ОДНОГО!\n\n","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","- Задача дружины постоянно мониторить ситуацию. При появлении слабовиков, быстро кидайте клич в общие чаты.\n\n- Если собрались кого-то задерживать или снимать флаг: массово выходите всем двором, снимайте прислужников на видео, срывайте с них маски, становитесь в сцепки.\n\n- Узнайте, проживает ли кто-либо в вашем дворе из задержанных, пострадавших, активстов, политиков, журналистов и т.д. Предлагайте им свою помощь и  услуги, если они нуждаются. Лидеров часто задерживают, когда рядом никого нет (пример Марии Колесниковой). \n\n- Вычисляйте пособников, стукачей и карателей. Если они живут рядом с вами, обязательно рассказывайте это другим через листовки.\n\n🤝 ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold","ВМЕСТЕ ОТВЕЧАЙТЕ ЗА БЕЗОПАСНОСТЬ НА МАРШАХ:\n\n","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","- Локальные народные дружины обязательно должны быть на маршах и следить за безопасностью людей. Если ваша колонна взяла традицию идти пешком в центр, обязательно защищайте её, продумывайте маршрут, ведите разведку.\n\n- Дружины для защиты на маршах вы можете формировать не обязательно по территориальному признаку. Это можно делать с коллегами по работе или друзьями.\n\n- Одна из главных задач дружин на маршах: защищать людей на подходах и отходах, когда чаще всего и происходят бандитские нападения. А также прессекать провокации властей, помогать людям со слабым здоровьям и пенсионерам.\n\n- Советуем дружине носить маски и неброскую одежду, а также придумать свои собственные знаки отличия: особые повязки, узоры на масках, уникальные бэйджи и т.д. При завершении акций эти обозначения лучше всего снимать, когда вы направляетесь домой.\n\n- Минимальный размер группы обороны: 10-15 человек. Чем вас больше, тем лучше.\n\n💡 ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold","ЧТО ЕЩЁ МОЖЕТ ПОМОЧЬ В ЭТОМ ДЕЛЕ?\n\n","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","italic","Рации, портативные камеры видеонаблюдения, бинокли, приложение Zello, лазерные указки, громкоговорители, акустические системы и портативные колонки.","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","\n\nОтдельным пунктом хотим обратиться ко всем честным спортсменам и мастерам единоборств. Ваши знания и групповые занятия сейчас очень неплохо помогут народу.\n\nЭта инициатива - часть общего Плана Победы. Рекомендуется к распространению: ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","link","https://telegra.ph/PLAN-POBEDY-09-01","","","","","","","","","","","",""
"","","","10987","message","2020-09-08T05:33:35","","NEXTA Live","10003210496","","","","","","796","448","","(File not included. Change data exporting settings to download.)","","bold","Россия и Сербия проведут военную подготовку  на территории Беларуси\n\n","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Ежегодное тактическое учение «Славянское братство» пройдет с 10 по 15 сентября на полигоне под Брестом. Военные Беларуси, России и Сербии соберутся с целью провести так называемые «антитеррористические тактические учения». \n\nВоенные тренировки проходят ежегодно в странах-участницах. В прошлом году военные сборы прошли в Сербии.","","","","","","","","","","","","","","","",""
"","","","10988","message","2020-09-08T06:32:27","","NEXTA Live","10003210496","","","","","","592","298","","(File not included. Change data exporting settings to download.)","NEXTA","italic","«Правительство Латвии выделяет 50 тысяч евро на лечение белорусов, пострадавших от действий режима. 6 человек уже находятся на лечении. Помимо этого, страна выдала 41 визу для белорусов, преследуемых по политическим мотивам. Латвия солидарна с народом Беларуси»","","","","","","","","","","","",""
"","","","","","","","","","","","","","","",""," - об этом сообщил ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","text_link","у себя твиттере","https://twitter.com/edgarsrinkevics/status/1303259770044985344","","","","","","","","","","",""
"","","","","","","","","","","","","","","",""," министр иностранных дел Латвии Эдгарс Ринкевичс.","","","","","","","","","","","","","","","",""
"","","","10989","message","2020-09-08T06:35:46","2020-09-08T06:36:07","NEXTA Live","10003210496","","","","","","1280","720","","(File not included. Change data exporting settings to download.)","","bold","Актер Михаил Ефремов признан виновным по делу о смертельном ДТП в центре Москвы\n\n","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Пресненский суд приговорил его к 8 годам лишения свободы в колонии общего режима, а также лишил актера водительских прав сроком на три года и взыскал с него 800 тыс. рублей в пользу старшего сына погибшего.","","","","","","","","","","","","","","","",""
"","","","10990","message","2020-09-08T08:51:55","","NEXTA Live","10003210496","","","","","","650","410","❗️","(File not included. Change data exporting settings to download.)","NEXTA","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold","МАРШ В ПОДДЕРЖКУ РЕПРЕСИРОВАННЫХ В МИНСКЕ! \n \nСЕГОДНЯ! 18:00! КОМАРОВКА!\n \nСтихийный марш по всему центру города!\n \nОдин за всех, и все за одного!","","","","","","","","","","","",""
"","","","10991","message","2020-09-08T10:19:41","","NEXTA Live","10003210496","","","","","","","","Пресс-служба Координационного совета сообщает, что Иван Кравцов и Антон Родненков вышли на связь. Сейчас они находятся в Киеве, они в безопасности и чувствуют себя нормально.","","NEXTA","","","","","","","","","","","","","",""
"","","","10992","message","2020-09-08T11:24:49","","NEXTA Live","10003210496","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","47","1920","1080","Фашисты атакуют даже бабушек! \n\nВидео ","","NEXTA","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","link","TUT.BY","","","","","","","","","","","",""
"","","","10993","message","2020-09-08T11:31:52","","NEXTA Live","10003210496","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","21","720","1280","Подробнее о том как проходит акция на Комаровском рынке в Минске можно на нашем ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","text_link","канале NEXTA. Подписывайтесь!","https://t.me/nexta_tv","","","","","","","","","","",""
"","","","10994","message","2020-09-08T12:01:40","","NEXTA Live","10003210496","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","15","720","1280","","","NEXTA","bold","Шествие протестующих около Комаровского рынка в Минске!","","","","","","","","","","","",""
"","","","10995","message","2020-09-08T12:15:18","","NEXTA Live","10003210496","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","53","1920","1080","Каратели зажали протестующих в Минске в районе Машерова! Люди стали в сцепки, фашисты брутально атакуют и выдерёгивают!","","","","","","","","","","","","","","","",""
"","","","10996","message","2020-09-08T12:15:18","","NEXTA Live","10003210496","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/quicktime","17","1280","720","","","","","","","","","","","","","","","","",""
"","","","10997","message","2020-09-08T12:15:18","","NEXTA Live","10003210496","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/quicktime","14","1280","720","","","","","","","","","","","","","","","","",""
"","","","10998","message","2020-09-08T12:39:36","","NEXTA Live","10003210496","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","71","720","1280","Лукашистские гоблины преследуют людей и во дворах! Жесть!","","NEXTA","","","","","","","","","","","","","",""
"","","","10999","message","2020-09-08T13:03:41","","NEXTA Live","10003210496","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","17","720","1280","Девушки в сцепке поют Купалинку.","","NEXTA","","","","","","","","","","","","","",""
"","","","11000","message","2020-09-08T13:16:49","","NEXTA Live","10003210496","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","124","1280","720","Лошкипетушки очень жёстко закидывают женщину с БЧБ в бусик, а потом ржут в ответ претензии других девушек. \n\n","","NEXTA","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","italic","Просто посмотрите это. Отличная зарисовка происходящего апокалипсиса на улицах нашей страны. Как долго мы позволим этому продолжаться?","","","","","","","","","","","",""
"","","","11001","message","2020-09-08T14:20:10","","NEXTA Live","10003210496","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","11","640","352","Акция солидарности в Москве, около белорусского посольства! Спасибо, друзья!⚪️🔴⚪️","","","","","","","","","","","","","","","",""
"","","","11002","message","2020-09-09T02:02:53","","NEXTA Live","10003210496","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","295","854","480","","","Светлана Тихановская","bold","Светлана Тихановская обратилась к Россиянам","","","","","","","","","","","",""
"","","","11003","message","2020-09-09T03:37:57","","NEXTA Live","10003210496","","","","","","665","450","Лукашенко удивит общество неопубликованной записью разговора Берлина и Варшавы. Об этом он заявил во время своего вчерашнего интервью российским журналистам. \n\nСтарик снова решил рассмешить весь мир!","(File not included. Change data exporting settings to download.)","NEXTA","","","","","","","","","","","","","",""
"","","","11004","message","2020-09-09T04:07:37","","NEXTA Live","10003210496","","","","","","1280","720","В Варшаве вот-вот начнётся встреча Светланы Тихановской с белорусами. Желающих встретиться с президентом очень много. Поэтому в зале всех разместить не удалось. \n\nНа встречу со Светланой пришла и Вероника Цепкало.\n\nСветлана Тихановская планирует также встретиться с премьер-министром Польши Матеушем Моравецким.\n\nФото: ","(File not included. Change data exporting settings to download.)","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","mention","@belsat","","","","","","","","","","","",""
"","","","11005","message","2020-09-09T04:07:37","","NEXTA Live","10003210496","","","","","","1280","720","","(File not included. Change data exporting settings to download.)","","","","","","","","","","","","","","",""
"","","","11006","message","2020-09-09T04:07:37","","NEXTA Live","10003210496","","","","","","1280","720","","(File not included. Change data exporting settings to download.)","","","","","","","","","","","","","","",""
"","","","11007","message","2020-09-09T04:30:06","","NEXTA Live","10003210496","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","53","1080","1920","А вот видео начала конференции Светланы Тихановской с белорусами в Варшаве.","","","","","","11004","","","","","","","","","",""
"","","","11008","message","2020-09-09T04:55:08","","NEXTA Live","10003210496","","","","","","","","","","TUT.BY новости","bold","На сайте белорусского ПЭН-центра","","","","","","","","","","","",""
"","","","","","","","","","","","","","","",""," ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","text_link","появилось","https://pen-centre.by/2020/09/09/3779.html","","","","","","","","","","",""
"","","","","","","","","","","","","","","",""," ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold","заявление Светланы Алексиевич","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","\n\n«Уже не осталось никого из моих друзей-единомышленников в Президиуме Координационного Совета. Все или в тюрьме, или выброшены за границу. Сегодня взяли, последним, Максима Знака.\nСначала у нас похитили страну, похищают лучших из нас. Но вместо вырванных из наших рядов придут сотни других. ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold","Восстал не Координационный комитет. Восстала страна. ","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","\n\nЯ хочу повторить то, что говорю всегда. Мы не готовили переворот. Мы хотели не допустить раскола в нашей стране. ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold","Мы хотели, чтобы в обществе начался диалог. ","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","\n\nЛукашенко говорит, что не будет говорить с улицей, а улица — это сотни тысяч людей, которые каждое воскресенье и каждый день выходят на улицу. Это не улица. Это народ.\nЛюди выходят на улицу со своими маленькими детьми, потому что они верят, что они победят.\n\nЕще я хочу обратиться к русской интеллигенции, назовем это так по-старому обычаю. Почему вы молчите? Мы слышим только редкие голоса в поддержку. Почему вы молчите, когда видите, как растаптывают маленький, гордый народ? Мы все еще ваши братья.\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold","А своему народу я хочу сказать, что я люблю его. Я горжусь им","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",".\n\nВот опять кто-то неизвестный звонит в дверь…»","","","","","","","","","","","","","","","",""
"","","","11009","message","2020-09-09T05:30:25","","NEXTA Live","10003210496","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","59","1280","720","В Кёльне прошла акция Солидарности с Беларусью. Посмотрите, какая красота!","","NEXTA","","","","","","","","","","","","","",""
"","","","11010","message","2020-09-09T05:44:49","2020-09-09T05:46:20","NEXTA Live","10003210496","","","","","","","","‼️Мария Колесникова арестована и находится в СИЗО № 1 на Володарского.","","","","","","10985","","","","","","","","","",""
"","","","11011","message","2020-09-09T08:08:12","","NEXTA Live","10003210496","","","","","","743","390","⚡️","(File not included. Change data exporting settings to download.)","МАЯ КРАІНА БЕЛАРУСЬ","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold","Бывший премьер-министр Польши и экс-президент Европейского совет","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","а ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold","Дональд Туск предложил номинировать Светлану Тихановскую и ее мужа Сергея на Нобелевскую премию мира","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",":\n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","italic"," ""Я считаю, что это будет сильным сигналом, если ЕС назначит Светлану Тихановскую и ее мужа Сергея, который все еще находится в тюрьме, на Нобелевскую премию мира, чтобы отдать дань уважения всем белорусам, участвовавшим в этом самом мирном движении за многие годы""","","","","","","","","","","","",""
"","","","11012","message","2020-09-09T08:35:24","","NEXTA Live","10003210496","","","","","","","","","","NEXTA","bold","⚡️⚡️Колесникова проходит подозреваемой по делу о попытке захвата власти.","","","","","","","","","","","",""
"","","","11013","message","2020-09-09T09:42:18","","NEXTA Live","10003210496","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","17","848","464","","","","bold","Марии Колесниковой угрожает от 2 до 5 лет лишения свободы, по статье 361-3 УК РБ. \n\n","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Отец Марии прокомментировал арест своей дочери.\n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","italic","Видео: РИА Новости","","","","","","","","","","","",""
"","","","11014","message","2020-09-09T10:07:10","2020-09-09T10:14:42","NEXTA Live","10003210496","","","","","","1000","601","Пример очередного дна от пропаганды в Беларуси. На одном из митингов ябатек некий мужчина ","(File not included. Change data exporting settings to download.)","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","text_link","рассказал","https://reform.by/162665-bt-pokazalo-belarusa-podderzhivajushhego-lukashenko-on-okazalsja-rossijaninom","","","","","","","","","","",""
"","","","","","","","","","","","","","","",""," о поддержке Лукашенко, а также поведал старые сказки об оппозиции и манипуляции с Запада. И всё бы ничего, вот только этим человеком оказался... ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold","москвич Антон Тарасов, который состоит в КПРФ и даже пробовал баллотировать в Госдуму","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",". \n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","italic","Даже псевдоподдержка теперь завозная у диктатора?\n\n","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold","P.S.","","","","","","","","","","","",""
"","","","","","","","","","","","","","","",""," Уточнить у российского коммуниста причину столь активного участия в белорусских событиях можно здесь:\n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","link","https://www.instagram.com/tarasov_antoni/","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","link","https://vk.com/tarasov_antoni","","","","","","","","","","","",""
"","","","11015","message","2020-09-09T10:07:10","","NEXTA Live","10003210496","","","","","","776","1080","","(File not included. Change data exporting settings to download.)","","","","","","","","","","","","","","",""
"","","","11016","message","2020-09-09T10:09:35","","NEXTA Live","10003210496","","","","","","","","⚡️Максим Знак также стал подозреваемым по делу о попытке захвата власти.","","","","","","11012","","","","","","","","","",""
"","","","11017","message","2020-09-09T10:47:26","2020-09-09T10:48:23","NEXTA Live","10003210496","","","","","","","","❗️","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold","Военные из Сербии не приедут в Беларусь на учения «Славянское братство-2020»","","","","","","","","","","","",""
"","","","","","","","","","","","","","","",""," \n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","italic","«Мы не будем участвовать в каких бы то ни было учениях ни с Востоком, ни с Западом»","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",", — сказал глава сербского военного ведомства Александр Вулин. Учения должны были пройти с 10 по 15 сентября, а участники должны были прилететь в Беларусь уже сегодня.","","","","","","","","","","","","","","","",""
"","","","11018","message","2020-09-09T11:43:28","","NEXTA Live","10003210496","","","","","","508","440","Мемориал Тарайковского возле ст.м. Пушкинская появился в Яндекс.Картах!","(File not included. Change data exporting settings to download.)","","","","","","","","","","","","","","",""
"","","","11019","message","2020-09-09T11:51:29","","NEXTA Live","10003210496","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","40","1280","720","В поддержку Марии Колесниковой на Немиге в Минске собираются девушки. Каратели появились немедленно. Начались нападения на протестующих.","","NEXTA","","","","","","","","","","","","","",""
"","","","11020","message","2020-09-09T11:51:29","","NEXTA Live","10003210496","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","3","1080","1920","","","NEXTA","","","","","","","","","","","","","",""
"","","","11021","message","2020-09-09T11:53:24","","NEXTA Live","10003210496","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","57","720","1280","Фашисты брутально куда-то тащат девушек с БЧБ.","","","","","","","","","","","","","","","",""
"","","","11022","message","2020-09-09T12:53:51","","NEXTA Live","10003210496","","","","","","691","751","Вы по ним скучали? Мы да! И вот они вернулись! И снова на ","(File not included. Change data exporting settings to download.)","LUXTA","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","text_link","сайт Академии МВД","https://t.me/nexta_live/10557","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",". Госов совсем ничему жизнь не учит?","","","","","","","","","","","","","","","",""
"","","","11023","message","2020-09-09T14:24:13","","NEXTA Live","10003210496","","","","","","1280","696","Мы прошли по ссылке — там платёжки по коммуналке в «Главное хозяйственное управление» Управления делами Президента Республики Беларусь от Комитета государственной безопасности.\n\nИнтересны адреса, по которым идут эти платёжки. Вместо классической ","(File not included. Change data exporting settings to download.)","","","","","11022","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold","Независимости 17","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",", где находится главное здание в Минске, в фактурах указаны: ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold","Коммунистическая 11-1; Независимости 115, A 4/к-кп, пом. 1а; Победителей, 11, А 12/кп, пом.1; Победителей 23,3; Чичерина 21, А 8/к; Кальварийская 17, А 3-7-9/ кп,к; Краснозвёздный 12, А 5/к.\n\n","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","italic","Что там чекисты делают/делали? Загадка!","","","","","","","","","","","",""
"","","","","","","","","","","","","","","",""," ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","italic","Но явно ничего хорошего...","","","","","","","","","","","",""
"","","","11024","message","2020-09-09T14:24:13","","NEXTA Live","10003210496","","","","","","1280","681","","(File not included. Change data exporting settings to download.)","","","","","11022","","","","","","","","","",""
"","","","11025","message","2020-09-09T14:24:14","","NEXTA Live","10003210496","","","","","","1280","725","","(File not included. Change data exporting settings to download.)","","","","","11022","","","","","","","","","",""
"","","","11026","message","2020-09-09T14:24:14","","NEXTA Live","10003210496","","","","","","1280","712","","(File not included. Change data exporting settings to download.)","","","","","11022","","","","","","","","","",""
"","","","11027","message","2020-09-09T14:24:15","","NEXTA Live","10003210496","","","","","","1280","711","","(File not included. Change data exporting settings to download.)","","","","","11022","","","","","","","","","",""
"","","","11028","message","2020-09-09T14:24:15","","NEXTA Live","10003210496","","","","","","1280","691","","(File not included. Change data exporting settings to download.)","","","","","11022","","","","","","","","","",""
"","","","11029","message","2020-09-09T14:24:15","","NEXTA Live","10003210496","","","","","","1280","804","","(File not included. Change data exporting settings to download.)","","","","","11022","","","","","","","","","",""
"","","","11031","message","2020-09-10T03:04:33","","NEXTA Live","10003210496","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","171","1280","720","В Торонто прошла акция солидарности. Посмотрите, как красиво это было!","","","","","","","","","","","","","","","",""
"","","","11032","message","2020-09-10T03:06:58","2020-09-10T03:08:02","NEXTA Live","10003210496","","","","","","603","734","","(File not included. Change data exporting settings to download.)","","bold","Тихановскую, Цепкало и Колесникову номинировали на премию Сахарова!\n\n","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Фракция Европарламента «Прогрессивный альянс социалистов и демократов» (S&D) выдвинула лидеров белорусских акций протеста Светлану Тихановскую, Марию Колесникову и Веронику Цепкало на премию имени Андрея Сахарова. Об этом на своей странице в ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","text_link","Twitter","https://twitter.com/katipiri","","","","","","","","","","",""
"","","","","","","","","","","","","","","",""," написала член этой фракции Кати Пири.\n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","italic","«Отважные женщины Беларуси, возглавляемые Светланой Тихановской, Марией Колесниковой и Вероникой Цепкало, станут нашими номинантами на премию Сахарова 2020 года».\n\n","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Европейский парламент ежегодно вручает премию имени Сахарова за вклад в борьбу за права человека во всем мире.","","","","","","","","","","","","","","","",""
"","","","11033","message","2020-09-10T03:26:01","2020-09-10T03:46:36","NEXTA Live","10003210496","","","","","","400","400","Алексей Навальный полностью пришёл в себя после выхода из комы и вспомнил события, происходившие с ним до потери сознания в самолёте. Об этом сообщило немецкое издание ","(File not included. Change data exporting settings to download.)","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","text_link","Spiegel","https://www.spiegel.de/politik/deutschland/alexej-nawalny-polizei-verschaerft-bewachung-a-f5be0a59-4066-4f02-aa72-43fd8b6b43b0","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",". \n\nВрачи считают, что психически Навальный восстановился почти полностью, а физически ему удастся восстановиться минимум на 90%. Они уверены, что это стало возможным благодаря быстрой реакции пилотов, посадивших самолёт в Омске, а также тому, что он получил атропин ещё в аэропорту.","","","","","","","","","","","","","","","",""
"","","","11034","message","2020-09-10T06:27:19","","NEXTA Live","10003210496","","","","","","864","486","","(File not included. Change data exporting settings to download.)","","bold","Обсуждение санкций против Беларуси приостановлено\n\n","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Кипр заблокировал принятие санкций Евросоюза в отношении Беларуси, вводимых из-за жестокого подавления акций протеста, об этом сообщает издание Bloomberg со ссылкой на информированные источники.\n\nКипр заявил своим партнерам, что не подпишет предложение ЕС о введении санкций против десятков белорусских чиновников, если члены блока не согласятся выступить против Турции в связи с буровыми работами в восточной части Средиземного моря.","","","","","","","","","","","","","","","",""
"","","","11035","message","2020-09-10T07:43:41","2020-09-10T08:04:12","NEXTA Live","10003210496","","","","","","960","1280","","(File not included. Change data exporting settings to download.)","","bold","«Сегодня свободная Беларусь — это женщина», — написала Ольга Токарчук в тексте, опубликованном на сайте польской ","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","text_link","Gazety Wyborczej","https://wyborcza.pl/7,75399,26285548,wolna-bialorus-jest-kobieta.html?disableRedirects=true","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","bold",".\n\n","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Лауреат Нобелевской литературной премии 2018 года выразила солидарность с белорусскими женщинами, борющимися за свободу своей страны. \n\n","","","","","","","","","","","","","","","",""
