"name","type","id","messages__id","messages__type","messages__date","messages__actor","messages__actor_id","messages__action","messages__title","messages__text","messages__members__-","messages__from","messages__from_id","messages__text__type","messages__text__text","messages__reply_to_message_id","messages__photo","messages__width","messages__height","messages__file","messages__mime_type","messages__edited","messages__forwarded_from","messages__message_id","messages__text__href","messages__thumbnail","messages__text__user_id","messages__media_type","messages__sticker_emoji","messages__duration_seconds","messages__poll__question","messages__poll__closed","messages__poll__total_voters","messages__poll__answers__text","messages__poll__answers__voters","messages__poll__answers__chosen"
"","","","","","","","","","","Даже если собрание состоялось, и необходимое количество людей на нем проголосовало, ЦИК может отказаться зарегистрировать  инициативные группы.\n \n","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","5 препятствие – проверка подписей\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","Сейчас не является проблемой собрать подписи даже больше, чем 20% жителей округа. Проблема в том, что их проверку будут осуществлять те же люди, что проверяли наши подписи за кандидатов. \n \n","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","6 препятствие – За отзыв депутата голосуют в ЦИК\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","И ЦИК может не захотеть их отзывать.\n \nДемотивирует? Отнюдь. Мы рекомендуем рассматривать эту процедуру не просто как отзыв не исполняющих свои обязанности чиновников, а как принуждение к переговорам тех, кто изо всех сил пытается делать вид, что нас не существует. Это не выпуск пара, а еще один важных шаг для становление народа Беларуси как реального источника власти. \n\n","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","hashtag","#ВыНасДажеНеПредставляете","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","hashtag","#мычестныелюди","","","","","","","","","","","","","","","","","","","","",""
"","","","3553","message","2020-09-01T15:46:03","","","","","Дорогие наши соседи, мы хотим уважать мнения каждого, и в то же время вести конструктивный диалог с вами и «нашим» депутатом.\n\nЕсли для диалога с ней вы хотите участвовать во встрече — пишите ","","Евгения","4941467272","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","mention","@masha_gopp","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","\n\nСегодня мы встретились нашей инициативной группой, чтобы обсудить нашу готовность, доработать сценарий нашей встречи с депутатом нашего округа. По итогам мы утвердили следующий формат встречи, чтобы она была максимально эффективной:\n\n- по юридическим блокам: задаём вопросы только характера «сделано/не сделано» с её стороны действий как депутата за пред/послевыборный период \n\nНесколько громких общественных вопросов о несправедливости и незаконности некоторых государственных действий с предложением ответить на них чётко и ясно о правильности этих действий.\n\nПо результатам встречи с депутатом планируется, смотря на «сделано/не сделано», что собравшиеся примут решение, будем инициировать отзыв или нет. То, что она планирует или хочет не важно, мы хотим убедиться только в том, какие меры предприняты за этот период, и сделать вывод о том, как она представляла и защищала наши интересы. Если она этого не делала, мы не будем ждать «завтраков» и намерены выразить своё недоверие отзывом и Палаты представителей.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","3568","message","2020-09-02T14:22:32","","","","","Отчёт по сегодня — наше письмо у депутата Ленчевской. Ещё один шажочек в большом пути сделан. Скорее всего ответ будет дан после отпуска, с 7-го сентября. Ждём","","Евгения","4941467272","","","","","","","","","","","","","","","","","","","","","","",""
"","","","3581","message","2020-09-03T09:28:03","","","","","Котики-пушистики, 94 округ создал канал на ютуб, чтобы сегодня стримить встречу с депутатом и все желающие смогли ее посмотреть.\nЧтобы мы смогли это сделать, у канала должно быть от 1000 подписчиков.\nПросим подписаться, чтобы всё получилось\n","","Евгения","4941467272","","","","","","","","","2020-09-03T09:57:23","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","https://www.youtube.com/channel/UCdwrc5nB_J5vQP9wCj32etw?view_as=subscriber","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","\n\nначало в 19.00","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","3583","message","2020-09-03T10:47:20","","","","","Трибунал! Трибунал!\n\nМы начинаем сбор подписей для обращения в Международный Суд! Почитать и подписать:\n\n","","Евгения","4941467272","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","https://supolka.net/tribunal","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","\n\nПодписать может любой человек, из любой страны. Нам важна каждая подпись, подписывайте сами и пересылайте друзьям.\n\nКрайний срок для подписей ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","15 сентября","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","!\n\nКанадская диаспора проделала огромную работу для создания этого обращения, за что им большое спасибо!","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","3587","message","2020-09-03T13:47:33","","","","","Дэпутат Палаты Прадстаўнікоў Валер Варанецкі на сустрэчы з выбарнікамі: \n\n«Людзі мелі права абурыцца тым, як былі арганізаваныя выбары. І людзі маюць права на мірны пратэст. Мы ўсе павінны разумець, што гэтая краіна, гэтая зямля належыць народу. І некалі нашыя продкі абаранялі яе з кроўю, з потам, каб мы жылі на гэтай зямлі будучы гаспадарамі.\n\nНарод — крыніца ўлады — мае права вызначаць, як жыць на гэтай зямлі. Я салідарны з тым, што людзі абураныя. Людзі маюць права сваё абурэньне паказаць дзяржаве.\n\nНа жаль, замест таго, каб з разуменьнем падыйсьці да гэтага, выйсьці на дыялёг, улады паказалі сілу. Быў пяройдзены рубікон. Тая чырвоная рыса, за якую пераходзіць было нельга. Канстытуцыя гарантуе нам павагу да нас, грамадзян. І катэгарычна не дапускае гвалту, катаваньняў».\n\nНа сустрэчы прысутнічае 150 чалавек","","Евгения","4941467272","","","","(File not included. Change data exporting settings to download.)","1280","720","","","","Радыё Свабода — Беларусь","","","","","","","","","","","","",""
"","","","3601","message","2020-09-03T23:43:49","","","","","❗️Сообщество беларусов Канады подготовило ","","Евгения","4941467272","","","","(File not included. Change data exporting settings to download.)","1280","1280","","","","Честные люди","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","обращение в Международный уголовный суд ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","по факту чрезмерного насилия и пыток в Республике Беларусь в последние полгода. \n\n","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","text_link","👉Прочитать и подписать его здесь","","","","","","","","","","https://supolka.net/tribunal","","","","","","","","","","",""
"","","","","","","","","",""," может любой человек, из любой страны. Важна каждая подпись, подписывайте сами и пересылайте друзьям! \n⏰Крайний срок — ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","15 сентября","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",".\n\nМеждународный уголовный суд (International Criminal Court) — первый постоянный международный орган уголовной юстиции, в компетенцию которого входит преследование лиц, ответственных за геноцид, военные преступления, преступления против человечества, а также военную агрессию. Официально начал свою работу с 1 июля 2002 года. Размещается в Гааге.\n\nКанадская диаспора проделала огромную работу для создания этого обращения, за что им большое спасибо!\n\n","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","hashtag","#мычестныелюди","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","hashtag","#ГолосаПротестующих","","","","","","","","","","","","","","","","","","","","",""
"","","","3844","message","2020-09-04T16:14:11","","","","","","","Volha Rybinskaya","5119913483","bold","Предвыборные программы","","","","","","","","Честные люди","","","","","","","","","","","","",""
"","","","","","","","","",""," депутатов Палаты представителей 7-го созыва найти не так просто. Но кое-что уже есть. И мы не удержались и сделали рубрику «Ожидание и реальность» на основе обещаний и текущей активности депутата. \n\n👉Сегодня наши волонтеры добавили в общий доступ 36 программ депутатов округов №1, 9, 10, 11, 15, 17, 18- 22, 29, 30, 33, 36, 57, 64, 65, 75, 89, 91–98, 100, 102–107. Все они доступны ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","text_link","по ссылке","","","","","","","","","","https://bit.ly/3hUsyrr","","","","","","","","","","",""
"","","","","","","","","","",".\n\nРекомендуем внимательно изучить, что декларировал ваш депутат год назад и что он делает сейчас. Это поможет вам правильно сформулировать вопросы к депутату, обращение к нему и причины, почему он утратил ваше доверие. \n\nДругие полезные ссылки\n✔️ Форма для участников инициативных групп по отзыву депутата. Честные люди будут вам помогать: ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","https://bit.ly/34Y5PXK","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","\n✔️ Краткое описание всей процедуры отзыва депутата: ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","https://bit.ly/2ESVaTD","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," \n✔️ Страница, где вы можете узнать, кто ваш депутат: ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","https://bit.ly/3lF8XxH","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," \n✔️ Ссылки на все 110 Telegram-чатов всех округов и на страницы депутатов: ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","https://bit.ly/32T5cfL","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," \n✔️ Вопросы и ответы о процедуре отзыва: ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","https://bit.ly/3lSeUaS","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","\n\n ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","hashtag","#мычестныелюди","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","hashtag","#ВыНасДажеНеПредставляете","","","","","","","","","","","","","","","","","","","","",""
"","","","3882","message","2020-09-05T06:20:11","","","","","Запад97\nЧат для объединения жителей микрорайона Запад: улицы Одинцова, Якубовского, Бурдейного, Пономаренко, Тимошенко и прилегающие.\n\nЧат создан для знакомства с соседями!\n\nПравила:\n","","SNichka","5223345186","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","https://telegra.ph/regulation-08-19","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","\n","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","https://t.me/zahad97","","","","","","","","","","","","","","","","","","","","",""
"","","","3894","service","2020-09-05T06:59:52","Евгения","4941467272","edit_group_title","102-й округ — избиратели","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","3978","message","2020-09-05T11:11:45","","","","","","","Volha Rybinskaya","5119913483","bold","Обжалование отказов.\n\n","","","","","","","","ВыНасДажеНеПредставляете","","","","","","","","","","","","",""
"","","","","","","","","","","Мы начали получать первые ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","отказы","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," на заявления о собраниях. \nПока формулировки отказов идентичны: ""","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","italic","доводы заявителей являются несостоятельными, поскольку депутатские полномочия не дают права на вмешательство в деятельность правоохранительных органов и на дачу правовой оценки предпринимаемых ими действий. А также защита избирательных прав граждан, обжалование неправомерных действий и решений осуществляется уполномоченными на то субъектами избирательного процесса и в порядке, предусмотренном избирательным законодательством. Участие депутата в избирательном процессе ограничено выполнением функций наблюдателя","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",""".\n\nТакие отказы нужно обжаловать в суде. На это у нас есть ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","всего 3 дня!\n\nПорядок обжалования:\n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","1. ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","Составьте жалобу ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","исходя из содержания вашего заявления и полученного отказа. Базовый текст жалобы ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","text_link","здесь","","","","","","","","","","https://drive.google.com/file/d/1GPTtEERq700OCjeOLZAQXNrCGX8h6-tZ/view?usp=sharing","","","","","","","","","","",""
"","","","","","","","","","",". \n(если вам нужна помощь в составлении жалобы, в чате округа обратитесь к представителям Честных людей, они помогут)\nСуд, в который вам нужно обращаться, можно найти ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","text_link","здесь","","","","","","","","","","http://court.gov.by/ru/court_apply/rai/","","","","","","","","","","",""
"","","","","","","","","","",". \n\n2. ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","Соберите подписи под жалобой","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",". Их должно быть больше половины от подписей под заявлением. \n\n3. ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","Оплатите госпошлину","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," за обращение в суд - 1 базовая величина (27 руб.). \nОплатить можно ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","через ЕРИП","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",": суды, юстиция, юр.уcлуги->суды->выбираем суд вашего района->номер паспорта заявителя (кому пришел отказ)->ФИО-> сумма - 27 руб.\nОплатить можно и в банке. Реквизиты для оплаты есть на сайте ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","text_link","Верховного суда","","","","","","","","","","http://court.gov.by/ru/court_apply/rai/","","","","","","","","","","",""
"","","","","","","","","","",".\n\n4. В чеке об оплате будет ""N операции в ЕРИП"" - 10 цифр. Этот ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","номер вставьте в жалобу","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," (выделено желтым).\n\n5. ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","Сделайте копии","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," приложений к жалобе: \n- копию самой жалобы с подписями ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","в 2 экз. (!)\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","- копию заявления с подписями\n- копию отказа\n- копию чека об оплате\n\n6. ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","Отправьте фото жалобы","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," на почту ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","email","palata@honestby.org","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",".\n\n7. ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","Отправьте жалобу в суд","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," по почте заказным с уведомлением в течение 3 дней (отсчет 3 дней начинается с даты почтового штампа на конверте с отказом).","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","4255","message","2020-09-07T00:04:53","","","","","","","Евгения","4941467272","","","","","","","","","","","","","","","","","","Закрываем комментарии и оставляем чат как инфоканал?","False","739","Да","0","False"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Нет","0","False"
"","","","4265","message","2020-09-07T07:29:18","","","","","У многих слово ""двор"" связано с воспоминаниями из детства – как девочки вели анкеты, когда не было социальных сетей, как ребята играли в футбол и просили скинуть мяч, если его владелец не мог выйти...\n\nСейчас новый этап – взрослые встречаются во дворах, чтобы обсуждать общие проблемы и находить общие решения. Или просто чтобы почувствовать поддержку. Это очень полезная традиция, которая помогает не только защищать свои права, а и формирует немного забытый институт добрососедства. \n\n☀️Мы поддерживаем инициативу ","","Евгения","4941467272","","","","","1920","1080","(File not included. Change data exporting settings to download.)","video/mp4","","Честные люди","","","(File not included. Change data exporting settings to download.)","","video_file","","14","","","","","",""
"","","","","","","","","","","","","","","link","http://dze.chat/","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," , благодаря которой вы можете найти Телеграм-чат вашего района, дома или двора и познакомиться с соседями.\n\n","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","hashtag","#мычестныелюди","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","hashtag","#cолидарность","","","","","","","","","","","","","","","","","","","","",""
"","","","4267","message","2020-09-07T10:32:20","","","","","Дорогие соседи, сегодня депутат Ленчевская вышла из отпуска, но помощники так и не дали контакт с ней связаться, номера, указанные на сайте, не отвечают. Как только будет информация — обещали перезвонить.\n\nА пока предлагаем вам устроить ""","","Евгения","4941467272","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","борьбу обращений","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",""". Что это значит: по каждому вашему вопросу отправлять на электронную почту или белпочтой с уведомлением отдельное обращение к депутату с просьбой ответить на вопросы избирателей. \n\nВ письмах обязательно указывайте, кому отправляете обращение и обратный адрес, отправителя, кому необходимо ответить. Помните об уважительном общении! И сохраняйте истории переписок с депутатом — полученные ответы и ваши вопросы отправляйте мне😉","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","4268","message","2020-09-07T11:12:31","","","","","А можно пример обращения?","","Татьяна","4884092536","","","","","","","","","2020-09-07T11:12:52","","","","","","","","","","","","","",""
"","","","4270","message","2020-09-07T11:43:50","","","","","В свободной форме. В шапке — кому (адрес — Палата представителей Национального собрания Республики Беларусь, ул. Советская 11, Минск, если почтой).\n\nВаш вопрос\n\nС уважением, избиратель 102-го Западного округа.\nОт кого, ФИО, адрес регистрации.","","Евгения","4941467272","","","","","","","","","","","","","","","","","","","","","","",""
"","","","4271","message","2020-09-07T12:51:58","","","","","Электронная почта для «","","Евгения","4941467272","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","text_link","борьбы обращений","","","","","","","","","","https://t.me/recall_deputy_lenchevskaya/4267","","","","","","","","","","",""
"","","","","","","","","","","» депутату Ленчевской ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","email","lenchevskaya@house.gov.by","","","","","","","","","","","","","","","","","","","","",""
"","","","4273","message","2020-09-08T02:19:55","","","","","","","Евгения","4941467272","bold","Вы же не забыли, что у нас украли выборы?\n","","(File not included. Change data exporting settings to download.)","1280","1280","","","","Честные люди","","","","","","","","","","","","",""
"","","","","","","","","","","Мы не забыли, не простили, не смирились, не собираемся сдаваться! \n\n🔹Неопровержимые доказательства были собраны и переданы в ЦИК, но там жалобу отклонили. \n\n🔹Вторым шагом был Верховный суд (который, “не смейтесь, самый справедливый”), но он также не нашел ничего интересного в том, что выборы сфальсифицированы. \n\n🔹Поэтому переходим к третьему шагу и запускаем новый проект —","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold"," “Дело о фальсификации”","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",".\n\n👉Заходите на сайт ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","http://case.honest-people.by","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",", выбирайте ваш участок. Если там еще не собрано достаточно улик о фальсификации – подключайтесь, собирайте подписи и помогите добиться справедливости. \n\nЕсли вам кажется, что все милиционеры одинаковые и все плевать хотели на справедливость, — вспомните, что так же говорили и про членов УИК. Но многие видели протоколы участков, где Светлана Тихановская победила с 80%. Так, достаточно одного порядочного человека, чтобы движение в бездну прекратилось и начался обратный процесс.\n\n","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","hashtag","#мычестныелюди","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","hashtag","#делоОфальсификации","","","","","","","","","","","","","","","","","","","","",""
"","","","4274","message","2020-09-08T02:39:29","","","","","","","Ksyu_6a","4650955341","hashtag","#сборподписей","","","","","","","2020-09-08T02:43:42","","","","","","","","","","","","","",""
"","","","","","","","","",""," Дорогие соседи! Ищу тех, кто голосовал за С.Г.Тихановскую на 54, 55 и 56 участках Фрунзенского района г.Минска  (СШ 159) и еще не оставлял свою подпись в заявлении в РУВД в подтверждение этого. Пожалуйста. откликнитесь мне в ЛС. Спасибо!","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","4275","message","2020-09-08T03:06:23","","","","","Примеры обращений к депутату","","Татьяна","4884092536","","","","","","","","","","","","","","","","","","","","","","",""
"","","","4276","message","2020-09-08T03:06:26","","","","","","","Татьяна","4884092536","link","https://drive.google.com/drive/folders/1G1W6GWOMmXySfvL0LglyIuoWN0Ez6Ke_?usp=sharing","","","","","","","","","","","","","","","","","","","","",""
"","","","4286","message","2020-09-08T12:18:26","","","","","Родители учеников 4-й гимназии — для вас создан чат ","","Евгения","4941467272","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","mention","@Gimnazia4","","","","","","","","","","","","","","","","","","","","",""
"","","","4298","message","2020-09-10T07:24:45","","","","","Добрый день, вижу, многие волнуются, почему тишина... \n\nИнициативная группа в спокойном режиме готовится, собираем фактуру новостную, если она дополняет уже собранные факты. Но подтверждения встречи пока нет, поэтому мы предлагаем вам устроить ""борьбу обращений"" каждому неравнодушному.\n\nЧто это значит: по каждому вашему вопросу отправлять на электронную почту или белпочтой с уведомлением отдельное обращение к депутату с просьбой ответить на вопросы избирателей. \n\nВ письмах обязательно указывайте, кому отправляете обращение и обратный адрес, отправителя, кому необходимо ответить. Помните об уважительном общении! И сохраняйте истории переписок с депутатом — полученные ответы и ваши вопросы отправляйте мне😉\n————————————————\nВ свободной форме. В шапке — кому (адрес — Палата представителей Национального собрания Республики Беларусь, ул. Советская 11, Минск, если почтой).\n\nВаш вопрос\n————————————————\nС уважением, избиратель 102-го Западного округа.\nОт кого, ФИО, адрес регистрации.\n\nЭлектронная почта для «борьбы обращений» депутату Ленчевской ","","Евгения","4941467272","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","email","lenchevskaya@house.gov.by","","","","","","","","","","","","","","","","","","","","",""
"","","","4306","message","2020-09-12T07:03:00","","","","","Когда честные журналисты стали массово увольняться из государственных СМИ, им на смену приехала команда российских «специалистов».\n\nСегодня на Медузе вышло большое расследование о том, кто за этим стоит и как это повлияло на официальную повестку (","","Евгения","4941467272","","","","(File not included. Change data exporting settings to download.)","1280","1280","","","","Честные люди","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","https://meduza.io/feature/2020/09/11/eto-ochen-dorogogo-stoit","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",") \n Вот основные тезисы:\n- Идеологическая борьба стала сильнее;\n- Риторика стала более агрессивной;\n- Это очень дорого обходится беларусам.\n\nВместо того, чтобы тратить деньги на решение проблем, государство решает тратить их на то, чтобы убедить всех, что проблем нет.\n\n❗️ ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","16 сентября присоединяйтесь ко Дню солидарности","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",".\nДавайте покажем, что несмотря на все старания бывшего президента и приглашённых пропагандистов мы помним всё, что случилось в августе: наглая фальсификация выборов, смерти, избиения и пытки.\n\nРасскажите всем.\n\n","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","hashtag","#заводитестрану","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","hashtag","#мычестныелюди","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","hashtag","#БастуйБеларусь","","","","","","","","","","","","","","","","","","","","",""
"","","","4312","message","2020-09-14T05:54:34","","","","","К «Делу о фальсификации» уже подключились более 260 человек, которые начали собирать подтвержденные подписями голоса за Светлану Тихановскую. \n\nНам нужно как можно больше людей, чтобы ","","Евгения","4941467272","","","","","","","","","","Честные люди","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","каждый","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," РОВД получил своё заявление! Только так мы сможем создать достаточное давление на власти и привлечь виновных к ответственности по закону. \nОб этом наше видео ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","https://www.youtube.com/watch?v=cpF00Ogmlgw","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","\n\nНайти ваш участок и присоединиться к сбору вы можете на сайте ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","http://case.honest-people.by/","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","\n\n","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","hashtag","#мычестныелюди","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",""," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","hashtag","#делоОфальсификации","","","","","","","","","","","","","","","","","","","","",""
"","","","4313","message","2020-09-14T05:56:45","","","","","Дорогие соседи, если у вас есть/были инициативы по сбору подписей тех, кто голосовал за Светлану Тихановскую, но по какой-то причине сбор был приостановлен, он тоже важен! Со своей стороны я собирала подписи тех, кто голосовал на 38-39 участках в СШ №49. Если вы ещё не оставляли подпись и хотите это сделать, напишите мне.\nМы тогда с 2-х участков собрали около 300 подписей, но для явного преимущества в отсутствии протокола необходимо от 2500 тысяч с двух наших участков\n\nОстальным участками предлагаю скоординироваться в районных чатах","","Евгения","4941467272","","","","","","","","","2020-09-14T05:58:43","","","","","","","","","","","","","",""
"","","","4315","message","2020-09-14T09:19:58","","","","","Приглашаю избирателей, которые проголосовали на выборах за Светлану Тихановскую на участках № 54, 55 и 56 Фрунзенского района г. Минска (СШ 159 – г.Минск, ул.Одинцова, 30) подтвердить свой выбор  и оставить свою подпись в коллективном заявлении в РУВД о фактах нарушений на избирательных участках. \nВстречаемся 15.09.2020 (вторник) с 19 до 20.30 возле магазина Еврошоп (рядом с Еврооптом по адресу г. Минск, ул. Одинцова, 65).","","Ksyu_6a","4650955341","","","","","","","","","","","","","","","","","","","","","","",""
"","","","4323","message","2020-09-15T07:49:43","","","","","Сегодня продолжаю собирать подписи тех, кто на СШ № 49 (участки 38-39) голосовал за Тихановскую. Кто ещё не успел и хочет оставить подпись, пишите мне ","","Евгения","4941467272","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","mention","@jane_minsk","","","","","","","","","","","","","","","","","","","","",""
